UUID,Name,Category,Conformity,Laenderkennung,Declaration owner,Registrierungsnummer,Bezugsgroesse,Bezugseinheit,Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Laengengewicht (kg/m),Stueckgewicht (kg),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,Modul,GWPtotal,GWPbiogenic,GWPfossil
b009bb3b-544a-4811-bbe8-7c33afd1cf57,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,29.04,,,,,,,B6,,,
b009bb3b-544a-4811-bbe8-7c33afd1cf57,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,29.04,,,,,,,B7,,,
b009bb3b-544a-4811-bbe8-7c33afd1cf57,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,29.04,,,,,,,C1,0.0,0.0,0.0
b009bb3b-544a-4811-bbe8-7c33afd1cf57,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,29.04,,,,,,,C2,0.0534,-0.000743,0.0537
b009bb3b-544a-4811-bbe8-7c33afd1cf57,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,29.04,,,,,,,C3,4.53,0.00877,4.52
b009bb3b-544a-4811-bbe8-7c33afd1cf57,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,29.04,,,,,,,C4,0.19,-0.00643,0.19
6c0b7739-2399-41e5-ab5e-beef6a297230,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,62.94,,,,,,,A1-A3,250.88,0.36,250.39
6c0b7739-2399-41e5-ab5e-beef6a297230,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,62.94,,,,,,,A4,12.1,-0.17,12.2
6c0b7739-2399-41e5-ab5e-beef6a297230,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,62.94,,,,,,,A5,1.64,1.09,0.55
6c0b7739-2399-41e5-ab5e-beef6a297230,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,62.94,,,,,,,B1,,,
6c0b7739-2399-41e5-ab5e-beef6a297230,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,62.94,,,,,,,B2,,,
6c0b7739-2399-41e5-ab5e-beef6a297230,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,62.94,,,,,,,B3,,,
6c0b7739-2399-41e5-ab5e-beef6a297230,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,62.94,,,,,,,B4,,,
6c0b7739-2399-41e5-ab5e-beef6a297230,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,62.94,,,,,,,B5,,,
6c0b7739-2399-41e5-ab5e-beef6a297230,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,62.94,,,,,,,B6,,,
6c0b7739-2399-41e5-ab5e-beef6a297230,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,62.94,,,,,,,B7,,,
6c0b7739-2399-41e5-ab5e-beef6a297230,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,62.94,,,,,,,C1,0.0,0.0,0.0
6c0b7739-2399-41e5-ab5e-beef6a297230,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,62.94,,,,,,,C2,0.0926,-0.00129,0.093
6c0b7739-2399-41e5-ab5e-beef6a297230,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,62.94,,,,,,,C3,4.74,0.0149,4.72
6c0b7739-2399-41e5-ab5e-beef6a297230,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,62.94,,,,,,,C4,0.5,-0.017,0.51
c49f4781-71c6-433e-a95b-dee12efd923c,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,34.54,,,,,,,A1-A3,106.45,0.35,105.92
c49f4781-71c6-433e-a95b-dee12efd923c,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,34.54,,,,,,,A4,6.73,-0.0936,6.76
c49f4781-71c6-433e-a95b-dee12efd923c,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,34.54,,,,,,,A5,1.68,1.13,0.55
c49f4781-71c6-433e-a95b-dee12efd923c,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,34.54,,,,,,,B1,,,
c49f4781-71c6-433e-a95b-dee12efd923c,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,34.54,,,,,,,B2,,,
c49f4781-71c6-433e-a95b-dee12efd923c,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,34.54,,,,,,,B3,,,
c49f4781-71c6-433e-a95b-dee12efd923c,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,34.54,,,,,,,B4,,,
c49f4781-71c6-433e-a95b-dee12efd923c,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,34.54,,,,,,,B5,,,
c49f4781-71c6-433e-a95b-dee12efd923c,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,34.54,,,,,,,B6,,,
c49f4781-71c6-433e-a95b-dee12efd923c,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,34.54,,,,,,,B7,,,
c49f4781-71c6-433e-a95b-dee12efd923c,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,34.54,,,,,,,C1,0.0,0.0,0.0
c49f4781-71c6-433e-a95b-dee12efd923c,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,34.54,,,,,,,C2,0.0445,-0.000619,0.0447
c49f4781-71c6-433e-a95b-dee12efd923c,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,34.54,,,,,,,C3,1.92,0.00711,1.91
c49f4781-71c6-433e-a95b-dee12efd923c,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,34.54,,,,,,,C4,0.3,-0.0103,0.31
c3cc1a84-4082-46b2-a12c-f3a2189cd444,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,32.96,,,,,,,A1-A3,124.17,-3.78,128.38
c3cc1a84-4082-46b2-a12c-f3a2189cd444,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,32.96,,,,,,,A4,0.82,-0.0114,0.82
c3cc1a84-4082-46b2-a12c-f3a2189cd444,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,32.96,,,,,,,A5,,,
c3cc1a84-4082-46b2-a12c-f3a2189cd444,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,32.96,,,,,,,B1,,,
c3cc1a84-4082-46b2-a12c-f3a2189cd444,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,32.96,,,,,,,B2,0.0837,0.000407,0.0833
c3cc1a84-4082-46b2-a12c-f3a2189cd444,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,32.96,,,,,,,B3,0.0,0.0,0.0
c3cc1a84-4082-46b2-a12c-f3a2189cd444,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,32.96,,,,,,,B4,1.62,-0.13,1.76
c3cc1a84-4082-46b2-a12c-f3a2189cd444,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,32.96,,,,,,,B5,0.0,0.0,0.0
c3cc1a84-4082-46b2-a12c-f3a2189cd444,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,32.96,,,,,,,B6,0.2,0.00215,0.2
c3cc1a84-4082-46b2-a12c-f3a2189cd444,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,32.96,,,,,,,B7,0.0,0.0,0.0
c3cc1a84-4082-46b2-a12c-f3a2189cd444,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,32.96,,,,,,,C1,0.0,0.0,0.0
c3cc1a84-4082-46b2-a12c-f3a2189cd444,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,32.96,,,,,,,C2,0.33,-0.00459,0.33
c3cc1a84-4082-46b2-a12c-f3a2189cd444,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,32.96,,,,,,,C3,5.83,0.0162,5.82
c3cc1a84-4082-46b2-a12c-f3a2189cd444,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,32.96,,,,,,,C4,0.0457,-0.00157,0.0472
4a4d15fd-15ce-418a-b856-bb3541fbe74d,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,18.17,,,,,,,A1-A3,92.84,-3.85,96.7
4a4d15fd-15ce-418a-b856-bb3541fbe74d,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,18.17,,,,,,,A4,0.47,-0.00664,0.48
4a4d15fd-15ce-418a-b856-bb3541fbe74d,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,18.17,,,,,,,A5,,,
4a4d15fd-15ce-418a-b856-bb3541fbe74d,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,18.17,,,,,,,B1,,,
4a4d15fd-15ce-418a-b856-bb3541fbe74d,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,18.17,,,,,,,B2,0.0837,0.000407,0.0833
4a4d15fd-15ce-418a-b856-bb3541fbe74d,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,18.17,,,,,,,B3,0.0,0.0,0.0
4a4d15fd-15ce-418a-b856-bb3541fbe74d,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,18.17,,,,,,,B4,0.44,-0.13,0.57
4a4d15fd-15ce-418a-b856-bb3541fbe74d,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,18.17,,,,,,,B5,0.0,0.0,0.0
4a4d15fd-15ce-418a-b856-bb3541fbe74d,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,18.17,,,,,,,B6,0.2,0.00215,0.2
4a4d15fd-15ce-418a-b856-bb3541fbe74d,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,18.17,,,,,,,B7,0.0,0.0,0.0
4a4d15fd-15ce-418a-b856-bb3541fbe74d,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,18.17,,,,,,,C1,0.0,0.0,0.0
4a4d15fd-15ce-418a-b856-bb3541fbe74d,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,18.17,,,,,,,C2,0.18,-0.00253,0.18
4a4d15fd-15ce-418a-b856-bb3541fbe74d,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,18.17,,,,,,,C3,2.09,0.00888,2.08
4a4d15fd-15ce-418a-b856-bb3541fbe74d,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,18.17,,,,,,,C4,0.0217,-0.000744,0.0224
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,Industrial and garage doors - ConDoor Group B.V. - Steel panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,19.13,,,,,,,A1-A3,32.19,-3.24,35.43
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,Industrial and garage doors - ConDoor Group B.V. - Steel panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,19.13,,,,,,,A4,0.49,-0.0069,0.5
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,Industrial and garage doors - ConDoor Group B.V. - Steel panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,19.13,,,,,,,A5,,,
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,Industrial and garage doors - ConDoor Group B.V. - Steel panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,19.13,,,,,,,B1,,,
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,Industrial and garage doors - ConDoor Group B.V. - Steel panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,19.13,,,,,,,B2,0.0837,0.000407,0.0833
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,Industrial and garage doors - ConDoor Group B.V. - Steel panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,19.13,,,,,,,B3,0.0,0.0,0.0
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,Industrial and garage doors - ConDoor Group B.V. - Steel panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,19.13,,,,,,,B4,0.73,-0.11,0.84
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,Industrial and garage doors - ConDoor Group B.V. - Steel panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,19.13,,,,,,,B5,0.0,0.0,0.0
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,Industrial and garage doors - ConDoor Group B.V. - Steel panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,19.13,,,,,,,B6,0.2,0.00215,0.2
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,Industrial and garage doors - ConDoor Group B.V. - Steel panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,19.13,,,,,,,B7,0.0,0.0,0.0
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,Industrial and garage doors - ConDoor Group B.V. - Steel panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,19.13,,,,,,,C1,0.0,0.0,0.0
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,Industrial and garage doors - ConDoor Group B.V. - Steel panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,19.13,,,,,,,C2,0.19,-0.00266,0.19
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,Industrial and garage doors - ConDoor Group B.V. - Steel panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,19.13,,,,,,,C3,2.98,0.00938,2.97
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,Industrial and garage doors - ConDoor Group B.V. - Steel panels,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2',NL,ConDoor Group B.V.,EPD-COD-25.1,1,qm,19.13,,,,,,,C4,0.0237,-0.000812,0.0245
30327e2f-90d3-4703-bd0f-7d610213d805,"Ceiling system - HT Labor + Hospitaltechnik GmbH - Ceiling for wet room steel sheet, galvanized, powder-coated acoustics",'Komposite' / 'Systembauteile' / 'Decken','EN 15804+A2',DE,HT Labor + Hospitaltechnik GmbH,EPD-HSD-32.1,1,qm,9.0,,,,,,,A1-A3,40.79,-0.51,41.27
30327e2f-90d3-4703-bd0f-7d610213d805,"Ceiling system - HT Labor + Hospitaltechnik GmbH - Ceiling for wet room steel sheet, galvanized, powder-coated acoustics",'Komposite' / 'Systembauteile' / 'Decken','EN 15804+A2',DE,HT Labor + Hospitaltechnik GmbH,EPD-HSD-32.1,1,qm,9.0,,,,,,,A4,0.35,-0.00126,0.35
30327e2f-90d3-4703-bd0f-7d610213d805,"Ceiling system - HT Labor + Hospitaltechnik GmbH - Ceiling for wet room steel sheet, galvanized, powder-coated acoustics",'Komposite' / 'Systembauteile' / 'Decken','EN 15804+A2',DE,HT Labor + Hospitaltechnik GmbH,EPD-HSD-32.1,1,qm,9.0,,,,,,,A5,0.76,0.72,0.045
30327e2f-90d3-4703-bd0f-7d610213d805,"Ceiling system - HT Labor + Hospitaltechnik GmbH - Ceiling for wet room steel sheet, galvanized, powder-coated acoustics",'Komposite' / 'Systembauteile' / 'Decken','EN 15804+A2',DE,HT Labor + Hospitaltechnik GmbH,EPD-HSD-32.1,1,qm,9.0,,,,,,,B1,,,
30327e2f-90d3-4703-bd0f-7d610213d805,"Ceiling system - HT Labor + Hospitaltechnik GmbH - Ceiling for wet room steel sheet, galvanized, powder-coated acoustics",'Komposite' / 'Systembauteile' / 'Decken','EN 15804+A2',DE,HT Labor + Hospitaltechnik GmbH,EPD-HSD-32.1,1,qm,9.0,,,,,,,B2,1.35,0.0081,1.34
30327e2f-90d3-4703-bd0f-7d610213d805,"Ceiling system - HT Labor + Hospitaltechnik GmbH - Ceiling for wet room steel sheet, galvanized, powder-coated acoustics",'Komposite' / 'Systembauteile' / 'Decken','EN 15804+A2',DE,HT Labor + Hospitaltechnik GmbH,EPD-HSD-32.1,1,qm,9.0,,,,,,,B3,0.0,0.0,0.0
30327e2f-90d3-4703-bd0f-7d610213d805,"Ceiling system - HT Labor + Hospitaltechnik GmbH - Ceiling for wet room steel sheet, galvanized, powder-coated acoustics",'Komposite' / 'Systembauteile' / 'Decken','EN 15804+A2',DE,HT Labor + Hospitaltechnik GmbH,EPD-HSD-32.1,1,qm,9.0,,,,,,,B4,1.69,0.00817,1.69
