UUID,Name,Category,Standard Conformity,Country Code,Declaration owner,Register Number,Reference Quantity,Reference,Area Weight (kg/m2),Density (kg/m3)
cf3d6ac9-0308-452a-8db1-11f60cf2af52,"Concrete pipe, reinforced",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,2400.0
d19d0b25-084b-4782-b425-8be6e326125e,Isospan 4 GaBi Wood-chip concrete shuttering blocks Normalstein TW30,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren','EN 15804+A2' / 'ISO 14025',AT,Bau EPD GmbH,BAU-EPD-ISOSPAN-2023-04-GABI-Normalstein,1,qm,105.4,351.0
da2d1625-7bcd-4e56-ba4b-ab0f35efdbf4,Beton-Pflastersteine mit bis zu  40 % Recyclinganteil,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren','DIN EN 15804+A2' / 'ISO 14025',DE,Rinn Beton- und Naturstein GmbH & Co.KG,EPD-RIN-20210087-ICL1-DE,1,qm,180.0,2.4
e1b93eb8-63ac-4920-9769-2ead8a8c6bb7,Isospan 4 GaBi Wood-chip concrete shuttering blocks Normalstein IW 30,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren','EN 15804+A2' / 'ISO 14025',AT,Bau EPD GmbH,BAU-EPD-ISOSPAN-2023-04-GABI-Normalstein,1,qm,82.2,274.0
e7d4ceb7-da5f-4341-b8f3-ea47bd1fb4bc,Concrete paving stone 8 cm multi-coloured,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren','DIN EN 15804+A2' / 'ISO 14025',DE,KOLL GmbH & Co. KG,EPD-KOL-20230432-CBA1-DE,1,qm,180.0,2404.0
e93f6deb-895d-4fde-a3ab-bd26a626a5c5,"Precast concrete elements for walls, pillars and beams (Based on the concrete recipe type 5)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren','EN 15804+A2' / 'ISO 14025',DE,Holcon GmbH,EPD-Holcon-157-EN (Rev.1_26.04.2023),1,m3,,2407.5
ee6d9736-2ddd-4d2d-acc1-3ea1031c1f9e,1.3.11. Roof tiles (concrete),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Dachsteine','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,42.0,
592ffe6e-4c21-4a24-ba67-273acbfca373,Roof tile,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Dachziegel','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,45.0,
a6d60a75-7a4e-4dfc-87cc-fd40f68d279a,Roofing tiles (including accessories),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Dachziegel','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Deutschen Ziegelindustrie e.V.,EPD-BDZ-20210268-IBG2-DE,1,qm,40.0,2020.0
0c8e7f9b-a219-4066-8621-ac571a6f1c8a,HUMID Module,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','EN 15804+A2 (EF 3.0)',DE,Argillatherm GmbH,UPD_LP S_ARGIL2022001_PKR05-DE,1,m3,,1700.0
0dbe6d26-f0e6-4abf-a7f4-e36198257190,THERMATEX Basic & Standard,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20210052-IBC1-DE,1,qm,3.35,
171a6ada-7aea-4539-a1b2-4b143053110c,WEM Climate Panel,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','EN 15804+A2 (EF 3.0)',DE,WEM GmbH,UPD_LP_WEM2024003_PKR05-DE,1,m3,,1560.0
18567813-d660-4524-bec0-276e8d1440fe,TOPIQ Prime Hygena ? Board,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20230242-IBA1-EN,1,qm,2.04,110.0
1d522341-f2c3-45af-8900-473447c86e4a,"Bioguard Plain, ANF",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',CN,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20240023-IBI1-EN,1,qm,3.29,
21dcdb9a-eed8-4f86-b9af-bfc6e0acf3a2,Wet Felt Laminated Mineral Ceiling Tiles (GR),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Zentia Limited,EPD-ZEN-20220059-IBC1-EN,1,qm,4.66,4.66
222d1566-73e0-4d87-b9f5-da76205c568e,TOPIQ Efficient pro Hygena,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20230240-IBA1-EN,1,qm,3.19,140.0
32e972c7-11cd-429a-b21b-435b059a8375,Fine Fissured Hi NRC,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',CN,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20240027-IBI1-EN,1,qm,4.51,
336a04d8-07f0-4209-bb23-c35c1a077ab7,THERMATEX Acoustic,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20210053-IBC1-DE,1,qm,4.31,4.31
4160dc95-17a6-49c0-9a56-66d062c5c632,Mineral fibre ceiling board (15 mm),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,2.4,
4c57ddb8-c44f-4865-9cd4-da650e240acd,AMF THERMATEX & ARMSTRONG Acoustic Range (Pontarlier),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',FR,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20210115-IBD2-EN,1,qm,2.84,2.84
581abdb3-a283-41b0-ab3f-74dc89798df2,"Bioguard Acoustic, Ultima",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',CN,Armstrong Ceiling Solutions (Australia) Pty Ltd,EPD-ARM-20230066-IAC1-EN,1,qm,5.53,
59e2b443-58e7-4b24-8a7d-11c562e1a82e,Classic Max,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',CN,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20240025-IBI1-EN,1,qm,3.76,
7191c6f1-8e84-4c96-b0aa-18a13bd2942b,TOPIQ Prime ? Tegular,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20230155-IBA1-EN,1,qm,2.49,140.0
72a70a60-acb3-4c24-b160-8bfe1f5bf02e,Wet Felt Mineral Ceiling Tiles (GR),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Knauf Ceiling Solutions GmbH & Co. KG,EPD-ZEN-20220058-IBC1-EN,1,qm,3.61,3.61
8ae72b93-59c6-4486-9228-03593a79e7c6,TOPIQ Prime Hygena ? Tegular,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20230243-IBA1-EN,1,qm,2.49,140.0
98abfafd-b08c-4eb4-8d02-67d66e0ecc1d,"AMF ECOMIN & ARMSTRONG Basic Range, AMF THERMATEX & ARMSTRONG Standard Range (Pontalier)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',FR,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20210114-IBD2-EN,1,qm,3.25,3.25
b2dab805-d989-4783-b7ce-18004e705b57,Wet Felt Mineral Ceiling Tiles (PT),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',FR,Knauf Ceiling Solutions GmbH & Co. KG,EPD-ZEN-20220060-IBC1-EN,1,qm,3.67,3.67
c1d70224-ea9b-48f8-bfc1-332b0037d9ee,TOPIQ Prime ? Board,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20230244-IBA1-EN,1,qm,2.04,110.0
eaba872f-8a05-4a7a-b233-05b09a96749e,Dune Max,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',CN,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20240026-IBI1-EN,1,qm,4.31,
f1e5357e-e6b3-4af1-95db-940d5438a949,"THERMATEX Acoustic Medical, THERMATEX Acoustic",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',CN,Australian Mineral Fibre (AMF) Pty Ltd,EPD-AUS-20230066-IAC1-EN,1,qm,5.53,
fd976475-130b-45fa-91a1-cc3d03fd916a,Wet Felt Laminated Mineral Ceiling Tiles (PT),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',FR,Knauf Ceiling Solutions GmbH & Co. KG,EPD-ZEN-20220061-IBC1-EN,1,qm,3.08,3.08
ffded44d-4ec9-4836-8489-f6d85928789c,TOPIQ Efficient pro,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20230241-IBA1-EN,1,qm,3.19,140.0
161e1abd-fe38-45f6-8658-8bf4fa88eb7c,Fibre cement facade panel,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Faserzement','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,,1300.0
754dee0d-9175-49dc-b244-b17eb1f1dd4b,Cedral Sidings,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Faserzement','DIN EN 15804+A2' / 'ISO 14025',RER,Etex Building Performance International,EPD-ETE-20220190-ICA2-EN,1,qm,19.5,1300.0
b144ce25-34af-437d-b324-1dfdcb20a889,Cementex/Cementex Extreme,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Faserzement','DIN EN 15804+A2' / 'ISO 14025',RER,Etex Building Performance International,EPD-ETE-20220212-CCA1-EN,1,qm,14.6,1200.0
3f07b058-0e84-48ca-bffe-9672b0affc71,,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Fliesen und Platten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband Keramische Fliesen e. V.,EPD-BKF-20220184-ICG1-DE,1,qm,17.97,
5618689c-57a8-4860-85d3-7403ad5ba201,Stoneware tiles glazed,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Fliesen und Platten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,20.0,
91935678-1a09-43e0-8a84-294522407ac3,Stoneware tiles unglazed,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Fliesen und Platten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,20.0,
98a6e52b-6e12-4542-afa7-371740748685,Italian Ceramic Tiles,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Fliesen und Platten','DIN EN 15804+A2' / 'ISO 14025',IT,Confindustria Ceramica,EPD-COI-20220297-ICG1-EN,1,qm,21.38,
f458f70a-d05b-48a7-905f-8cc0ce73ac3f,Slates,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Fliesen und Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Swisspearl Group AG,EPD-SWP-20230360-CCA1-EN,1,qm,9.2,
04a73d83-f4cb-4d8d-8ca5-60535784d198,PERFORATED PLASTERBOARD / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20210342-IBE1-DE,1,qm,8.5,680.0
0773f90c-78ef-4727-a966-3b005c1a1469,PLASTERBOARD / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20210344-IBE1-DE,1,qm,10.0,680.0
1b0a3488-9b02-4c98-b421-8c746d350f97,Gypsum fibre board (10 mm),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,10.0,
21ad4bc6-2746-4ce1-8fb9-1019051d3b84,Knauf Safeboard GKF,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',GLO,Knauf Gips KG,EPD-KNA-20230175-IBA1-EN,1,qm,17.7,
2272105e-734d-491d-a36c-d4ba2d759900,gypsum fibre board,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20220090-IAG1-DE,1,qm,15.0,
29248c83-68d5-4ff6-ae8d-cf91e54dd000,Hartgipsplatte EN / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20220302-IBE1-DE,1,qm,12.8,
398d138e-8bed-4254-b4a7-adeffb07a48d,IMPREGNATED PLASTERBOARD / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20210163-IBE1-DE,1,qm,10.0,680.0
46c055f0-84a2-423b-ae82-5264886e51ad,"Gypsum plaster board (fire protection, 12.5 mm)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,10.0,
49151a25-7935-49a4-beca-4422b158c405,Massive gypsum blocks according to DIN EN 12859 / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20220073-IAG1-DE,1,qm,84.0,850.0
4c8b93a1-ebed-43fc-80c1-5f6b1394c839,Knauf GIFAfloor DB 36 green,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',GLO,Knauf Gips KG,EPD-KNA-20220094-CAB1-EN,1,qm,57.9,
59d7db4b-b4bc-4274-a509-c041ec002990,GRG board EN / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20160303-IBE1-DE,1,qm,10.8,
7b69e7b4-68dd-49a3-b2dc-ae608b66eece,Gypsum wallboard (100 mm),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,84.0,
a38d8a19-56ff-4d87-a6d3-52cb4d7040c4,Knauf GIFAfloor DB 40 green,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',GLO,Knauf Gips KG,EPD-KNA-20220093-CAB1-EN,1,qm,64.4,
ba2a4652-6c91-4759-894f-f5b1ad0a14da,Knauf Silentboard GKF,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',GLO,Knauf Gips KG,EPD-KNA-20230213-IBB1-EN,1,qm,17.5,
deeb0bda-20fa-412a-b945-1a589638db21,"Gypsum plaster board (impregnated, 12.5 mm)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,10.0,
e8d30bdc-b914-446c-ab3b-6059327a552b,Knauf GIFAfloor DB 30 green,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',GLO,Knauf Gips KG,EPD-KNA-20220092-CAB1-EN,1,qm,48.3,
edec09e1-c56e-4655-a094-c9a18e1563ac,"Gypsum plaster board (perforated, 12.5 mm)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,8.5,
fbde9f28-e9d8-4300-9b21-dea035f5bc15,FIRE-RESISTANT PLASTERBOARD / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20210343-IBE1-DE,1,qm,10.0,800.0
b3bb06b1-fefb-4e57-99ee-aa113000343b,1.3.16. Glass reinforcement grid,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Glasbausteine','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,0.16,
c92470df-8c3d-4586-904e-53801844edf5,Glass bricks,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Glasbausteine','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,2500.0
c916ceb3-a44d-40b7-8984-861afa589956,Sand-lime brick,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Kalksandstein','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,2000.0
cc0d7baa-755a-4a4a-baf3-4fe53d68a041,Sand-lime brick,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Kalksandstein','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband Kalksandsteinindustrie e.V.,EPD-BKS-20210205-IBE2-DE,1000,kg,,1800.0
dd0edbff-6dec-4598-8051-95e9940366dc,Steam-hardened building material - UNIKA GmbH - UNIKA ecobluu plane elements,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Kalksandstein','EN 15804+A2',DE,UNIKA GmbH,EPD-BLU-88.0,1,m3,,1914.0
514d0f56-13d8-45a3-9267-01be064d6ce3,Artificial stone slab (epoxy-resin bound),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Kunststein','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,52.0,
4b42a944-ff7e-4540-a46b-c21074255143,Rammed earth wall,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Lehmsteine','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,2000.0
4c009f04-44e1-42e3-a32e-4929294debab,Adobe,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Lehmsteine','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,1200.0
c0915390-0e80-4253-9345-71fd83ef3c99,Clay panel,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Lehmsteine','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,14.0,
1c681356-2541-43e7-b1d4-9c4d0a936a08,Expanded clay hollow concrete block partition wall,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Leichtbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,1601.0
1f4de7a9-5da3-4924-a2e0-07f04b5a0058,klimaVER lightweight concrete wall,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Leichtbeton','DIN EN 15804+A2' / 'ISO 14025',DE,H+L Baustoff GmbH,EPD-HLB-20230185-CBB1-DE,1,qm,164.25,450.0
23fc083c-960d-4d31-a509-f383e01c3179,Expanded clay concrete block outer wall,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Leichtbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,501.0
2ad3b93b-b559-404e-8b63-99c69d472896,Granulated slag brick,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Leichtbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,1400.0
2e31cc41-fa94-442a-b19b-48d82c3555d8,Pumice stone (SFK-4),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Leichtbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,900.0
5c400482-2153-45e8-a4d2-e10a9338909b,Expanded clay concrete block inner wall,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Leichtbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,701.0
a1deced7-6fa9-4266-bc86-da75b3653b06,Lightweight concrete block from 100% natural pumice,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Leichtbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,500.0
03ed395a-bc7b-4287-9013-8ba3ac1a2900,Marble slab,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Naturwerkstein','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,52.0,
37a63555-2ac1-45e8-b802-6d947f30b99a,"Natural stone slab, flexible, indoor usage, thickness 20 mm",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Naturwerkstein','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,52.0,
b3e4257b-bdb7-4da2-9c33-990243dd4aa8,"Natural stone slab, flexible, facade (40 mm)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Naturwerkstein','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,104.0,
c241605d-34f1-44db-bf07-78610e849edb,"Natural stone slab, rigid, indoor usage (20 mm)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Naturwerkstein','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,52.0,
e2e9d29e-c775-4eef-af57-de8194db7524,"Natural stone slab, rigid, facade (30 mm)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Naturwerkstein','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,78.0,
f82e3ab8-d7bb-4765-a60c-bfe78ede1565,"Natural stone slab, rigid, outdoor usage, thickness 80 mm",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Naturwerkstein','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,208.0,
01f45a03-460d-4e55-b5c9-72d3e8eda18e,Aerated concrete granulate,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Porenbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,400.0
0bc73361-b7cf-4901-a7a8-926238ff2874,"Hebel autoclaved aerated concrete, reinforced",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Porenbeton','DIN EN 15804+A2' / 'ISO 14025',DE,Xella Deutschland GmbH,EPD-XEL-20230353-IBA1-EN,1,m3,,528.0
45e2894f-09e7-4152-a4bd-8a13f6d5b0c3,Aerated concrete P4 05 reinforced,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Porenbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,500.0
75d70011-b0c7-46b1-9fa2-4d9cdbdf8c1a,partition kits made of autoclaved aerated concrete,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Porenbeton','DIN EN 15804+A2' / 'ISO 14025',NL,Xella Deutschland GmbH,EPD-XEL-20240036-IBA1-DE,1,m3,,528.0
80b2a264-25e6-4202-bfd0-553998815eb4,reinforced elements made of autoclaved aerated concrete,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Porenbeton','DIN EN 15804+A2' / 'ISO 14025',DE,Xella Deutschland GmbH,EPD-XEL-20230353-IBA1-DE,1,m3,,550.0
c5310f2b-23a1-4059-ba25-80d9b3e933f5,Aerated concrete P2 04 non-reinforced,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Porenbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,380.0
e6819670-eb6c-4104-adea-f7f8bb2f49e6,autoclaved aerated concrete units,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Porenbeton','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband Porenbetonindustrie e.V.,EPD-BPV-20230453-IBG3-DE,1,m3,,428.0
f1e6c40e-3f2e-4435-9fd8-abc2dd96c38c,Aerated concrete P4 05 non-reinforced,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Porenbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,472.0
909a1f8a-00d8-436f-86f9-77e0ee840a88,Roof slate,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Schiefer','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,30.0,
4c3e5ffc-6876-48a0-816a-01095fbb488d,Stoneware pipes DN 400,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Steinzeug','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m,,
7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,Stoneware pipes DN 250,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Steinzeug','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m,,
60916dcf-f432-429f-9828-a0b14f1c4e91,floor and path surfaces - GreenWorld Products - TerraWay 30mm,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Substrate','EN 15804+A2 (EF 3.0)',RER,GreenWorld Products Ltd.,EPD-TRW-94.0,1,qm,52.15,
6cc5a82c-de6f-4584-b59d-c07041c131aa,floor and path surfaces - GreenWorld Products - TerraWay organic 30mm,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Substrate','EN 15804+A2 (EF 3.0)',RER,GreenWorld Products Ltd.,EPD-TRW-94.0,1,qm,6.81,
8bdc6332-4d94-44c1-9975-a236ff7a3349,Vegetation substrate,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Substrate','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,1400.0
98efcb76-f88c-4c5c-b3ce-dde23163513d,floor and path surfaces - GreenWorld Products - TerraWay 50mm,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Substrate','EN 15804+A2 (EF 3.0)',RER,GreenWorld Products Ltd.,EPD-TRW-94.0,1,qm,86.91,
94b1c5c8-659a-4585-b0a2-4a4ffc2a64f6,"Dry floor screed (gypsum fiber board, 25 mm)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Trockenestrich','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,24.07,
be06a50c-9a4a-4af7-837d-abc46d0d3da9,Dry Screed Fibreboard/Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Trockenestrich','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20220091-IAG1-DE,1,qm,24.0,
